      DATE/TIME      ,   CH1	 ,  CH2     ,  CH3    ,  CH4     ,   CH5     ,  CH6     ,  CH7     ,  
03/30/2024 12:56:03.3,   14.42230,  14.42370,  0.00052,   0.00050,   14.42240,  14.47030,  14.46700,  
03/30/2024 12:56:04.6,   14.42380,  14.42370,  0.00353,   0.00309,   14.42160,  14.47030,  14.46700,  
03/30/2024 12:56:05.9,   14.42380,  14.42380,  0.00245,   0.00171,   14.42400,  14.47030,  14.46730,  
03/30/2024 12:56:07.3,   14.42380,  14.42420,  0.00574,   0.00472,   14.42190,  14.47100,  14.46760,  
03/30/2024 12:56:08.5,   14.42380,  14.42460,  0.00374,   0.00357,   14.42220,  14.47140,  14.46760,  
03/30/2024 12:56:09.9,   14.42380,  14.42510,  0.00337,   0.00294,   14.42340,  14.47200,  14.46860,  
03/30/2024 12:56:11.2,   14.42380,  14.42420,  0.00353,   0.00304,   14.42270,  14.47200,  14.46860,  
03/30/2024 12:56:12.5,   14.42430,  14.42380,  0.00145,   0.00121,   14.42460,  14.47150,  14.46890,  
03/30/2024 12:56:13.8,   14.42380,  14.42470,  0.00267,   0.00247,   14.42390,  14.47140,  14.46860,  
03/30/2024 12:56:15.1,   14.42520,  14.42510,  0.00188,   0.00207,   14.42390,  14.47150,  14.46830,  
03/30/2024 12:56:16.4,   14.42520,  14.42650,  0.00167,   0.00176,   14.42340,  14.47200,  14.46860,  
03/30/2024 12:56:17.7,   14.42430,  14.42700,  0.00152,   0.00199,   14.42360,  14.47210,  14.46860,  
03/30/2024 12:56:19.0,   14.42520,  14.42320,  0.00338,   0.00388,   14.42240,  14.47140,  14.46860,  
03/30/2024 12:56:20.3,   14.42610,  14.42700,  0.00408,   0.00517,   14.42120,  14.47140,  14.46790,  
03/30/2024 12:56:21.6,   14.42560,  14.42700,  0.00410,   0.00517,   14.42130,  14.47090,  14.46830,  
03/30/2024 12:56:22.9,   14.42620,  14.42750,  0.00353,   0.00430,   14.42160,  14.47140,  14.46830,  
03/30/2024 12:56:24.2,   14.42520,  14.42510,  0.00260,   0.00309,   14.42180,  14.47100,  14.46860,  
03/30/2024 12:56:25.5,   14.42560,  14.42600,  0.00131,   0.00352,   14.42330,  14.47140,  14.46890,  
03/30/2024 12:56:26.8,   14.42560,  14.42460,  0.00345,   0.00365,   14.42150,  14.47150,  14.46890,  
03/30/2024 12:56:28.1,   14.42470,  14.42570,  0.00324,   0.00289,   14.42180,  14.47150,  14.46860,  
03/30/2024 12:56:29.4,   14.42470,  14.42560,  0.00252,   0.00294,   14.42240,  14.47260,  14.46860,  
03/30/2024 12:56:30.7,   14.42430,  14.42600,  0.00345,   0.00372,   14.42150,  14.47210,  14.46890,  
03/30/2024 12:56:32.0,   14.42380,  14.42520,  0.00324,   0.00349,   14.42160,  14.47260,  14.46890,  
03/30/2024 12:56:33.3,   14.42430,  14.42420,  0.00181,   0.00207,   14.42300,  14.47140,  14.46860,  
03/30/2024 12:56:34.6,   14.42420,  14.42460,  0.00438,   0.00462,   14.42060,  14.47150,  14.46820,  
03/30/2024 12:56:35.9,   14.42430,  14.42510,  0.00438,   0.00438,   14.41970,  14.47140,  14.46790,  
03/30/2024 12:56:37.2,   14.42330,  14.42370,  0.00338,   0.00317,   14.42150,  14.47090,  14.46800,  
03/30/2024 12:56:38.6,   14.42520,  14.42470,  0.00317,   0.00325,   14.42310,  14.47140,  14.46820,  
03/30/2024 12:56:39.8,   14.42570,  14.42370,  0.00274,   0.00344,   14.42270,  14.47200,  14.46860,  
03/30/2024 12:56:41.1,   14.42840,  14.42660,  0.00009,   0.00406,   14.42270,  14.47140,  14.46860,  
03/30/2024 12:56:42.5,   14.42660,  14.42700,  0.00217,   0.00409,   14.42210,  14.47200,  14.46890,  
03/30/2024 12:56:43.8,   14.42520,  14.42570,  0.00374,   0.00462,   14.41880,  14.47200,  14.46860,  
03/30/2024 12:56:45.1,   14.42470,  14.42840,  0.00487,   0.00706,   14.41880,  14.47150,  14.46890,  
03/30/2024 12:56:46.4,   14.42660,  14.42760,  0.00517,   0.00643,   14.41970,  14.47210,  14.46890,  
03/30/2024 12:56:47.7,   14.42570,  14.42600,  0.00438,   0.00433,   14.42220,  14.47260,  14.46920,  
03/30/2024 12:56:49.0,   14.42560,  14.42610,  0.00345,   0.00469,   14.42120,  14.47260,  14.46960,  
03/30/2024 12:56:50.3,   14.42660,  14.42750,  0.00267,   0.00302,   14.42270,  14.47270,  14.46960,  
03/30/2024 12:56:51.6,   14.42700,  14.42750,  0.00417,   0.00525,   14.42190,  14.47270,  14.46950,  
03/30/2024 12:56:52.9,   14.42760,  14.42750,  0.00353,   0.00446,   14.42180,  14.47260,  14.46920,  
03/30/2024 12:56:54.2,   14.42660,  14.42760,  0.00252,   0.00341,   14.42210,  14.47200,  14.46920,  
03/30/2024 12:56:55.5,   14.42570,  14.42760,  0.00403,   0.00446,   14.42060,  14.47200,  14.46920,  
03/30/2024 12:56:56.8,   14.42610,  14.42850,  0.00524,   0.00580,   14.42030,  14.47260,  14.46950,  
03/30/2024 12:56:58.1,   14.42800,  14.42790,  0.00423,   0.00540,   14.42030,  14.47260,  14.46920,  
03/30/2024 12:56:59.4,   14.42850,  14.42700,  0.00494,   0.00517,   14.42130,  14.47200,  14.46950,  
03/30/2024 12:57:00.7,   14.42840,  14.42790,  0.00501,   0.00706,   14.42040,  14.47200,  14.46950,  
03/30/2024 12:57:02.0,   14.42520,  14.42430,  0.00539,   0.00666,   14.41760,  14.47270,  14.46920,  
03/30/2024 12:57:03.3,   14.42610,  14.42700,  0.00582,   0.00698,   14.41760,  14.47270,  14.46890,  
03/30/2024 12:57:04.6,   14.42660,  14.42650,  0.00530,   0.00535,   14.41970,  14.47210,  14.46860,  
03/30/2024 12:57:05.9,   14.42560,  14.42700,  0.00617,   0.00682,   14.41850,  14.47140,  14.46830,  
03/30/2024 12:57:07.2,   14.42620,  14.42510,  0.00503,   0.00564,   14.41910,  14.47210,  14.46890,  
03/30/2024 12:57:08.5,   14.42620,  14.42610,  0.00481,   0.00469,   14.42060,  14.47200,  14.46890,  
03/30/2024 12:57:09.8,   14.42760,  14.42650,  0.00646,   0.00682,   14.42030,  14.47200,  14.46890,  
03/30/2024 12:57:11.1,   14.42620,  14.42600,  0.00583,   0.00572,   14.42030,  14.47260,  14.46920,  
03/30/2024 12:57:12.4,   14.42620,  14.42710,  0.00431,   0.00438,   14.42150,  14.47270,  14.46990,  
03/30/2024 12:57:13.7,   14.42430,  14.42460,  0.00294,   0.00357,   14.42190,  14.47320,  14.46960,  
03/30/2024 12:57:15.0,   14.42470,  14.42570,  0.00453,   0.00477,   14.42100,  14.47270,  14.46950,  
03/30/2024 12:57:16.3,   14.42470,  14.42520,  0.00394,   0.00406,   14.42090,  14.47270,  14.46950,  
03/30/2024 12:57:17.6,   14.42570,  14.42560,  0.00374,   0.00414,   14.42150,  14.47270,  14.46960,  
03/30/2024 12:57:18.9,   14.42620,  14.42660,  0.00310,   0.00406,   14.42190,  14.47260,  14.46920,  
03/30/2024 12:57:20.2,   14.42620,  14.42710,  0.00431,   0.00493,   14.42070,  14.47210,  14.46890,  
03/30/2024 12:57:21.5,   14.42620,  14.42710,  0.00431,   0.00509,   14.42030,  14.47140,  14.46890,  
03/30/2024 12:57:22.9,   14.42660,  14.42650,  0.00460,   0.00535,   14.42030,  14.47210,  14.46860,  
03/30/2024 12:57:24.2,   14.42570,  14.42600,  0.00302,   0.00517,   14.41970,  14.47210,  14.46920,  
03/30/2024 12:57:25.5,   14.42330,  14.42650,  0.00367,   0.00357,   14.42100,  14.47260,  14.46950,  
03/30/2024 12:57:26.8,   14.42610,  14.42990,  0.00396,   0.00446,   14.42120,  14.47260,  14.46920,  
03/30/2024 12:57:28.1,   14.42470,  14.42610,  0.00260,   0.00357,   14.42180,  14.47200,  14.46860,  
03/30/2024 12:57:29.4,   14.42980,  14.42750,  0.00453,   0.00352,   14.42160,  14.47150,  14.46890,  
03/30/2024 12:57:30.7,   14.42940,  14.42990,  0.00224,   0.00210,   14.42150,  14.47150,  14.46860,  
03/30/2024 12:57:32.0,   14.42660,  14.42890,  0.00331,   0.00372,   14.42310,  14.47140,  14.46830,  
03/30/2024 12:57:33.3,   14.42710,  14.42610,  0.00260,   0.00286,   14.42250,  14.47140,  14.46830,  
03/30/2024 12:57:34.6,   14.42660,  14.42760,  0.00023,   0.00074,   14.42300,  14.47210,  14.46890,  
03/30/2024 12:57:35.9,   14.42620,  14.42900,  0.00224,   0.00365,   14.42280,  14.47200,  14.46890,  
03/30/2024 12:57:37.2,   14.42560,  14.42610,  0.00338,   0.00446,   14.42100,  14.47150,  14.46860,  
03/30/2024 12:57:38.5,   14.42470,  14.42700,  0.00238,   0.00254,   14.42210,  14.47100,  14.46830,  
03/30/2024 12:57:39.8,   14.42380,  14.42610,  0.00451,   0.00422,   14.42030,  14.47200,  14.46820,  
03/30/2024 12:57:41.1,   14.42330,  14.42510,  0.00195,   0.00081,   14.42370,  14.47140,  14.46860,  
03/30/2024 12:57:42.4,   14.42380,  14.42520,  0.00260,   0.00207,   14.42370,  14.47140,  14.46830,  
03/30/2024 12:57:43.7,   14.42470,  14.42470,  0.00367,   0.00294,   14.42210,  14.47100,  14.46790,  
03/30/2024 12:57:45.0,   14.42420,  14.42470,  0.00195,   0.00192,   14.42280,  14.47140,  14.46830,  
03/30/2024 12:57:46.3,   14.42520,  14.42600,  0.00396,   0.00380,   14.42150,  14.47140,  14.46820,  
03/30/2024 12:57:47.6,   14.42760,  14.42610,  0.00288,   0.00386,   14.42220,  14.47200,  14.46830,  
03/30/2024 12:57:48.9,   14.42800,  14.42990,  0.00302,   0.00417,   14.42340,  14.47210,  14.46860,  
03/30/2024 12:57:50.2,   14.42760,  14.42750,  0.00302,   0.00320,   14.42360,  14.47200,  14.46890,  
03/30/2024 12:57:51.5,   14.42840,  14.43130,  0.00252,   0.00341,   14.42330,  14.47200,  14.46920,  
03/30/2024 12:57:52.8,   14.42660,  14.42710,  0.00410,   0.00438,   14.42270,  14.47200,  14.46890,  
03/30/2024 12:57:54.1,   14.42800,  14.42850,  0.00222,   0.00262,   14.42190,  14.47210,  14.46920,  
03/30/2024 12:57:55.4,   14.42850,  14.42760,  0.00124,   0.00199,   14.42390,  14.47100,  14.46830,  
03/30/2024 12:57:56.7,   14.42660,  14.42940,  0.00417,   0.00422,   14.42300,  14.47100,  14.46730,  
03/30/2024 12:57:58.0,   14.42660,  14.42660,  0.00510,   0.00564,   14.41940,  14.47140,  14.46830,  
03/30/2024 12:57:59.3,   14.42710,  14.42660,  0.00324,   0.00357,   14.42030,  14.47140,  14.46860,  
03/30/2024 12:58:00.6,   14.42940,  14.42900,  0.00301,   0.00383,   14.42330,  14.47150,  14.46830,  
03/30/2024 12:58:01.9,   14.42800,  14.42790,  0.00460,   0.00540,   14.42120,  14.47140,  14.46830,  
03/30/2024 12:58:03.2,   14.42900,  14.43040,  0.00324,   0.00378,   14.42150,  14.47200,  14.46830,  
03/30/2024 12:58:04.5,   14.42940,  14.42900,  0.00417,   0.00441,   14.42180,  14.47210,  14.46830,  
03/30/2024 12:58:05.9,   14.42990,  14.42940,  0.00510,   0.00687,   14.42010,  14.47090,  14.46800,  
03/30/2024 12:58:07.2,   14.42990,  14.43090,  0.00573,   0.00643,   14.41760,  14.47140,  14.46830,  
03/30/2024 12:58:08.5,   14.42620,  14.42990,  0.00596,   0.00706,   14.42000,  14.47030,  14.46760,  
03/30/2024 12:58:09.8,   14.43270,  14.43600,  0.00467,   0.00567,   14.42010,  14.47030,  14.46730,  
03/30/2024 12:58:11.1,   14.43170,  14.43130,  0.00524,   0.00580,   14.42000,  14.47030,  14.46730,  
03/30/2024 12:58:12.4,   14.43270,  14.43650,  0.00617,   0.00651,   14.41970,  14.47150,  14.46830,  
03/30/2024 12:58:13.7,   14.43320,  14.43130,  0.00517,   0.00485,   14.42100,  14.47140,  14.46830,  
03/30/2024 12:58:15.0,   14.43410,  14.43420,  0.00424,   0.00477,   14.42190,  14.47140,  14.46830,  
03/30/2024 12:58:16.3,   14.43740,  14.43560,  0.00524,   0.00462,   14.42100,  14.47150,  14.46800,  
03/30/2024 12:58:17.6,   14.43360,  14.43650,  0.00503,   0.00509,   14.41980,  14.47140,  14.46860,  
03/30/2024 12:58:18.9,   14.43870,  14.43790,  0.00431,   0.00580,   14.41920,  14.47200,  14.46860,  
03/30/2024 12:58:20.2,   14.43600,  14.43560,  0.00582,   0.00627,   14.41920,  14.47140,  14.46830,  
03/30/2024 12:58:21.5,   14.43460,  14.43230,  0.00703,   0.00716,   14.41880,  14.47150,  14.46830,  
03/30/2024 12:58:22.8,   14.43410,  14.43510,  0.00589,   0.00635,   14.41850,  14.47100,  14.46790,  
03/30/2024 12:58:24.1,   14.43220,  14.43420,  0.00396,   0.00438,   14.42070,  14.47150,  14.46860,  
03/30/2024 12:58:25.4,   14.43410,  14.43420,  0.00401,   0.00501,   14.41980,  14.47140,  14.46830,  
03/30/2024 12:58:26.7,   14.43510,  14.43510,  0.00453,   0.00651,   14.41820,  14.47210,  14.46890,  
03/30/2024 12:58:28.0,   14.43040,  14.43230,  0.00582,   0.00651,   14.41760,  14.47150,  14.46860,  
03/30/2024 12:58:29.3,   14.43080,  14.43090,  0.00317,   0.00540,   14.41880,  14.47210,  14.46890,  
03/30/2024 12:58:30.6,   14.43080,  14.43270,  0.00338,   0.00643,   14.41880,  14.47210,  14.46890,  
03/30/2024 12:58:31.9,   14.43080,  14.43230,  0.00760,   0.00887,   14.41640,  14.47100,  14.46830,  
03/30/2024 12:58:33.2,   14.43040,  14.42900,  0.00939,   0.01076,   14.41520,  14.47040,  14.46760,  
03/30/2024 12:58:34.6,   14.42900,  14.42850,  0.00632,   0.00824,   14.41490,  14.47040,  14.46800,  
03/30/2024 12:58:35.9,   14.42800,  14.42900,  0.00623,   0.00784,   14.41700,  14.47040,  14.46730,  
03/30/2024 12:58:37.2,   14.42570,  14.42850,  0.00624,   0.00784,   14.41610,  14.47030,  14.46700,  
03/30/2024 12:58:38.5,   14.42430,  14.42660,  0.00709,   0.00926,   14.41400,  14.47040,  14.46640,  
03/30/2024 12:58:39.8,   14.42520,  14.42610,  0.00866,   0.01021,   14.41280,  14.46810,  14.46510,  
03/30/2024 12:58:41.1,   14.42380,  14.42570,  0.01147,   0.01312,   14.40910,  14.46810,  14.46480,  
03/30/2024 12:58:42.4,   14.42290,  14.42380,  0.01074,   0.01280,   14.41000,  14.46800,  14.46480,  
03/30/2024 12:58:43.7,   14.42190,  14.42280,  0.00789,   0.00879,   14.41180,  14.46760,  14.46380,  
03/30/2024 12:58:45.0,   14.41870,  14.42140,  0.00803,   0.00800,   14.41210,  14.46690,  14.46380,  
03/30/2024 12:58:46.3,   14.41870,  14.42050,  0.00780,   0.00792,   14.41400,  14.46690,  14.46380,  
03/30/2024 12:58:47.6,   14.41920,  14.42140,  0.00766,   0.00863,   14.41250,  14.46640,  14.46350,  
03/30/2024 12:58:48.9,   14.42010,  14.42090,  0.00474,   0.00509,   14.41520,  14.46700,  14.46410,  
03/30/2024 12:58:50.2,   14.41960,  14.42100,  0.00388,   0.00548,   14.41610,  14.46760,  14.46440,  
03/30/2024 12:58:51.5,   14.41960,  14.42140,  0.00360,   0.00422,   14.41580,  14.46700,  14.46410,  
03/30/2024 12:58:52.8,   14.41960,  14.42000,  0.00623,   0.00674,   14.41310,  14.46640,  14.46320,  
03/30/2024 12:58:54.1,   14.41910,  14.42050,  0.00603,   0.00556,   14.41220,  14.46700,  14.46350,  
03/30/2024 12:58:55.4,   14.41910,  14.42240,  0.00065,   0.00611,   14.41400,  14.46640,  14.46280,  
03/30/2024 12:58:56.7,   14.41820,  14.41530,  0.00174,   0.00690,   14.41130,  14.46460,  14.46160,  
03/30/2024 12:58:58.0,   14.41770,  14.42090,  0.00624,   0.00517,   14.40790,  14.46240,  14.45870,  
03/30/2024 12:58:59.4,   14.41590,  14.41250,  0.00388,   0.00341,   14.41370,  14.46070,  14.45710,  
03/30/2024 12:59:00.7,   14.41580,  14.41620,  0.01724,   0.01485,   14.40580,  14.45960,  14.45710,  
03/30/2024 12:59:02.0,   14.41680,  14.41720,  0.01560,   0.01461,   14.40190,  14.45960,  14.45680,  
03/30/2024 12:59:03.3,   14.41680,  14.41810,  0.01511,   0.01430,   14.40700,  14.46070,  14.45770,  
03/30/2024 12:59:04.6,   14.41780,  14.41820,  0.00780,   0.00674,   14.41460,  14.46240,  14.45960,  
03/30/2024 12:59:05.9,   14.41720,  14.41760,  0.00258,   0.00207,   14.41610,  14.46350,  14.46090,  
03/30/2024 12:59:07.2,   14.41730,  14.41720,  0.00501,   0.00451,   14.41400,  14.46530,  14.46220,  
03/30/2024 12:59:08.5,   14.41680,  14.41810,  0.00353,   0.00365,   14.41430,  14.46530,  14.46250,  
03/30/2024 12:59:09.8,   14.41720,  14.41530,  -0.00090,  -0.00067,  14.41760,  14.46530,  14.46220,  
03/30/2024 12:59:11.1,   14.41770,  14.41760,  0.00367,   0.00357,   14.41580,  14.46460,  14.46120,  
03/30/2024 12:59:12.4,   14.41770,  14.41720,  0.00360,   0.00383,   14.41400,  14.46360,  14.46060,  
03/30/2024 12:59:13.7,   14.41720,  14.41730,  0.00238,   0.00136,   14.41730,  14.46530,  14.46190,  
03/30/2024 12:59:15.0,   14.41630,  14.41720,  0.00544,   0.00477,   14.41430,  14.46520,  14.46160,  
03/30/2024 12:59:16.3,   14.41630,  14.41670,  -0.00062,  -0.00028,  14.41760,  14.46470,  14.46120,  
03/30/2024 12:59:17.6,   14.41630,  14.41720,  0.00315,   0.00252,   14.41670,  14.46360,  14.46060,  
03/30/2024 12:59:18.9,   14.41720,  14.41720,  0.00416,   0.00406,   14.41430,  14.46360,  14.46090,  
03/30/2024 12:59:20.2,   14.41680,  14.41760,  0.00281,   0.00184,   14.41670,  14.46420,  14.46130,  
03/30/2024 12:59:21.5,   14.41720,  14.41620,  0.00344,   0.00399,   14.41370,  14.46360,  14.46090,  
03/30/2024 12:59:22.8,   14.41580,  14.41620,  0.00066,   0.00058,   14.41430,  14.46350,  14.46030,  
03/30/2024 12:59:24.1,   14.41640,  14.41430,  0.00295,   0.00254,   14.41340,  14.46360,  14.46000,  
03/30/2024 12:59:25.4,   14.41640,  14.41340,  0.00201,   0.00184,   14.41270,  14.46350,  14.46030,  
03/30/2024 12:59:26.7,   14.41210,  14.41580,  -0.00042,  -0.00138,  14.41430,  14.46240,  14.45960,  
03/30/2024 12:59:28.0,   14.41540,  14.41440,  0.00473,   0.00349,   14.41400,  14.46190,  14.45840,  
03/30/2024 12:59:29.3,   14.41770,  14.41580,  0.00367,   0.00231,   14.41150,  14.46070,  14.45740,  
03/30/2024 12:59:30.6,   14.41300,  14.41490,  0.00725,   0.00640,   14.41190,  14.45960,  14.45770,  
03/30/2024 12:59:31.9,   14.41590,  14.41480,  0.00768,   0.00619,   14.41070,  14.46070,  14.45770,  
03/30/2024 12:59:33.2,   14.41580,  14.41580,  0.00573,   0.00446,   14.41220,  14.46120,  14.45770,  
03/30/2024 12:59:34.5,   14.41490,  14.41350,  0.00222,   0.00110,   14.41460,  14.46130,  14.45840,  
03/30/2024 12:59:35.8,   14.41640,  14.41390,  0.00202,   0.00113,   14.41280,  14.46130,  14.45770,  
03/30/2024 12:59:37.1,   14.41500,  14.41350,  0.00245,   0.00207,   14.41040,  14.46070,  14.45710,  
03/30/2024 12:59:38.4,   14.41400,  14.41300,  0.00324,   0.00399,   14.40920,  14.45960,  14.45610,  
03/30/2024 12:59:39.7,   14.41640,  14.41300,  0.00687,   0.00588,   14.40610,  14.45960,  14.45580,  
03/30/2024 12:59:41.0,   14.41350,  14.41300,  0.00788,   0.00501,   14.40490,  14.45730,  14.45420,  
